company_id,payment_note_date,payment_note_amount,financials_date,financials_date-1,financials_date-2,financials_date-3,financials_date-4,revenue,revenue-1,revenue-2,revenue-3,revenue-4,net_sales,net_sales-1,net_sales-2,net_sales-3,net_sales-4,profit_after_net_financial_items,profit_after_net_financial_items-1,profit_after_net_financial_items-2,profit_after_net_financial_items-3,profit_after_net_financial_items-4,profit,profit-1,profit-2,profit-3,profit-4,assets,assets-1,assets-2,assets-3,assets-4,lt_liabilities,lt_liabilities-1,lt_liabilities-2,lt_liabilities-3,lt_liabilities-4,equity,equity-1,equity-2,equity-3,equity-4,equity_ratio,equity_ratio-1,equity_ratio-2,equity_ratio-3,equity_ratio-4,profit_margin,profit_margin-1,profit_margin-2,profit_margin-3,profit_margin-4,cash_ratio,cash_ratio-1,cash_ratio-2,cash_ratio-3,cash_ratio-4,Rating
5181,,,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,5941,5277,5040,4655,5005,5738,4845,4725,4364,4761,144,-51,-135,-93,-729,136,-51,-135,-93,-86,7636,6232,6981,7249,7977,1329,329,634,1120,2107,4600,4464,4515,4649,4742,60.2,71.6,64.7,64.1,59.4,3,-0.3,-1.9,-0.6,-12.8,249.3,293.5,228.4,262.5,308,AA
5182,,,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,50520,49956,37467,33678,39217,50507,49956,38569,41050,44428,1120,2884,2883,3988,-652,809,1550,1628,2309,71,14353,15788,11765,9468,8829,0,0,0,0,0,5927,6117,5068,3939,2130,57.6,53.6,57.3,53.1,27.6,2.2,5.8,7.7,11.9,-1.6,238.3,207.7,226.4,198.5,123.8,AAA
5183,,,Dec-17,,,,,6063,,,,,6063,,,,,1170,,,,,406,,,,,3688,,,,,1523,,,,,456,,,,,27.1,,,,,20,,,,,137.4,,,,,A
5184,,,Jun-18,Jun-17,Jun-16,Jun-15,Jun-14,16300,19397,16191,14163,7252,16300,19397,16143,14111,7334,1571,5498,1780,567,972,1003,3328,1012,670,554,9473,12598,6544,5719,4853,0,0,0,0,84,3241,5238,2810,2047,1677,60.3,59.7,63.3,52.7,59.5,9.7,28.3,11,4.1,13.4,292.2,272.9,301.1,215.6,308,AAA
5185,,0,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,12542,16054,13903,11463,12185,12454,16008,13901,11463,12185,1614,-932,424,525,395,155,-132,0,-3,73,5279,4878,8744,6918,7076,3591,3431,2763,3153,3945,256,102,234,234,236,4.8,2.1,2.7,25.1,18.8,12.9,-5.7,3.1,4.6,3.3,222.4,156.2,94.2,189.1,169.5,B
5186,,,Apr-18,Apr-17,Apr-16,Apr-15,Apr-14,5352,5224,4728,1440,0,5327,5215,4684,1423,0,879,766,982,163,0,705,618,746,19,0,3324,3132,3050,1775,50,0,0,0,0,0,1738,1433,815,69,50,54.9,49.2,30.9,10,100,16.4,14.6,20.8,11.3,0,188.6,167.3,116.7,71.1,0,AA
5187,,,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,6992,3519,6042,6111,2252,6992,3401,6042,7266,1097,83,317,80,806,113,53,103,44,471,44,1810,1693,2025,1938,1447,106,148,111,370,689,765,712,609,565,94,62.9,63.4,40.9,39.5,9.3,1.2,9.1,1.3,13.2,5,283.9,310.3,175,233.1,169.1,AA
5188,2014/06/23,60000,Aug-17,Aug-16,Aug-15,Aug-14,Aug-13,14389,7654,5737,6976,7388,14356,7639,5633,6976,7388,-384,239,-338,196,-274,-384,239,-338,196,-274,2136,1398,693,1837,1523,245,461,323,107,108,-495,-111,-350,-12,-208,-23.2,-7.9,-50.5,-0.7,-13.7,-2.6,3.4,-5.6,3.2,-3.5,82.4,123.7,86.9,101.9,90.5,C
5189,2014/01/07,129936,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,18108,12354,11099,6871,6436,17720,12275,10361,6363,6041,24,359,18,20,38,13,273,2,5,12,3293,2373,2190,1557,1245,1600,0,0,0,0,351,338,65,63,58,10.7,14.2,3,4,4.7,0.7,3.1,0.6,0.6,0.7,98.4,65.3,45.1,43.4,74.1,A
5190,,,Apr-18,Apr-17,Apr-16,Apr-15,Apr-14,13951,15441,17450,16103,13446,13951,15388,17395,16103,13387,189,1352,1561,1385,369,350,1220,1242,1198,319,7172,7734,8909,7994,6525,2751,2171,1241,1422,1581,787,2136,3421,2679,1731,14.3,33.7,45.8,42.3,39.3,1.9,8.9,9.2,8.9,3.4,41.8,102.9,125.1,145.9,129.5,A
5191,,0,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,25269,23090,28643,26791,29751,25098,23090,28531,26673,29500,2992,2640,3453,3617,2889,2293,2034,2677,2793,2107,4785,4841,7128,8013,7653,0,0,364,988,2112,2427,2135,2777,3000,2207,50.7,44.1,39,37.4,28.8,11.9,11.6,12.2,13.9,10.2,177.1,146.1,142.7,161.9,163.8,AA
5192,,,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,6120,9885,3918,4062,3327,6111,9885,3918,4062,3327,236,414,89,96,77,180,313,24,52,66,1328,2657,618,788,739,0,0,0,79,40,319,439,186,213,161,29.9,19.5,42.7,33.1,26.1,3.9,4.2,2.5,2.5,2.5,146.1,125.4,185.6,172,132.6,AA
5193,,,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,29455,0,0,0,0,27000,0,0,0,0,-5300,-40,-18,-62,-14,-283,-40,-18,-62,-14,16129,17268,443,189,187,5974,0,0,0,0,99,382,422,174,36,0.6,2.2,95.3,92.1,19.3,-17.8,0,0,0,0,65.4,6.6,242.9,20,0.7,B
5194,,,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,7159,6343,4067,5819,13755,8361,5074,4067,5792,13703,348,143,-701,-873,-1246,348,143,-701,-861,-326,1315,1651,753,1138,1941,0,0,0,0,0,592,244,102,103,265,45,14.8,13.5,9.1,14.1,4.9,2.3,-17.1,-15,-9.1,132.2,106.3,86.3,81.6,88.3,AA
5195,,,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,5747,4908,4586,2908,2887,5773,4811,4586,2908,2887,703,390,604,313,308,392,344,380,271,236,2727,2474,2171,1475,1463,0,0,0,0,0,1067,926,832,651,580,49.1,42.2,45.9,49.4,47.1,12.2,8,13.2,10.8,10.7,187.7,147.1,145,195.6,185.6,AA
5196,,0,Dec-17,Dec-16,Dec-15,Dec-14,,42432,27097,4527,4521,,42645,23568,4472,4521,,23,949,147,-35,,-5,731,114,-35,,7782,9793,623,55,,265,0,0,0,,854,859,129,15,,11,8.8,20.7,27.3,,0.2,3.5,4.6,-0.8,,56.8,69.2,125.9,137.5,,C
5197,,,Aug-17,Aug-16,Aug-15,Aug-14,Aug-13,7340,6967,11420,10320,9807,6981,6950,13752,7759,9738,460,1197,473,-107,946,123,956,106,-4,515,5033,5568,5538,7323,6440,658,874,809,884,959,854,1931,976,869,874,21.5,38.7,23.6,17.5,22.9,6.6,17.8,4.5,-0.6,10.2,74.1,119.9,85.7,92.1,99.1,AA
5198,2015/09/16,1779,Apr-18,Apr-17,Apr-16,Apr-15,Apr-14,10369,9822,9498,10559,10204,9780,9819,9173,10524,10204,311,-199,240,-324,386,104,77,171,26,282,4086,3685,4105,3322,3820,321,154,173,0,33,2001,1897,2069,1899,1873,49,51.5,56.5,64.7,63.5,3.3,-1.9,2.7,-2.9,3.9,146.4,125.5,155.8,184.2,223.5,AA
5199,,,Aug-18,Aug-17,Aug-16,Aug-15,Aug-14,9261,7010,6447,6438,7606,9018,5836,7326,8420,4874,390,129,248,-222,324,297,59,123,-110,207,6778,7209,6889,7408,7928,3714,4542,4695,4987,5027,1668,1371,1312,1188,1798,25.2,19.6,19,16,23.8,5.7,4.1,6.5,-0.7,6.8,140.6,176.3,230,206.3,302.7,AA
5200,,0,Jun-18,Jun-17,Jun-16,Jun-15,Jun-14,19602,20603,20086,19943,21938,19242,20543,19607,19724,21910,-2981,-11,23,-367,4074,-2176,-75,21,48,2737,41977,44495,47044,52011,52139,10221,11336,12254,13501,14945,13060,17737,21892,26871,30696,31.1,41.3,47.9,52.9,60.7,-5.6,1.1,1,0,20.9,51.8,64.8,63.7,92.2,158,AA
5201,,,Dec-17,Dec-16,Dec-15,Dec-14,,24123,22548,24295,14408,,24075,22536,24290,14404,,1590,2324,4217,3553,,1196,141,131,1582,,8339,7283,7142,6158,,0,0,0,0,,2300,1904,1763,1632,,27.6,26.1,30.1,32.8,,6.6,10.3,17.4,24.7,,118.9,117.2,123.9,137.9,,AA
5202,,,Aug-18,Aug-17,Aug-16,Aug-15,Aug-14,6128,7629,8849,6049,6708,6127,7629,8824,6049,6794,25,571,609,-36,203,42,347,377,2,59,3530,3692,4119,3069,3133,1669,1709,1743,1783,1880,724,882,735,358,476,28.4,32.1,23,15.4,19.9,1.3,8.3,7.6,1.9,5.8,282.3,318.3,186.4,156.6,128.2,AAA
5203,,0,Dec-17,Dec-16,Dec-15,,,7418,4354,302,,,7418,4248,302,,,-4839,1746,82,,,-4839,1746,64,,,15716,21911,147,,,5374,6500,0,,,9121,13960,114,,,58,63.7,77.6,,,38.2,61.2,27.2,,,1262.6,1077.3,445.5,,,B
5204,,,Dec-17,Dec-16,Aug-15,Aug-14,Aug-13,21875,29242,12217,12103,11620,21888,29530,12307,12103,11483,3000,1867,2076,1875,801,2580,1217,2396,1690,419,8958,8701,6158,5369,4997,0,0,0,0,0,6695,4114,4530,2884,1614,76.1,51.7,73.6,68.7,53.8,13.8,6.4,17,15.5,6.9,350.8,177.9,274.4,287.1,168.2,AAA
5205,,,Aug-17,Aug-16,Aug-15,Aug-14,Aug-13,6053,6558,5828,5448,6944,5463,5979,5218,4897,6329,1129,1343,605,286,-198,873,846,470,219,118,5784,5240,5422,4984,4996,1920,1920,2096,2122,2148,2525,2352,1956,1486,1267,47,48.6,36.1,29.8,25.4,19.4,21.1,11.1,6.6,-1.3,208.1,228,130.6,97.1,76.5,AAA
5206,,,Aug-17,Aug-16,Aug-15,Aug-14,Aug-13,6192,9835,7810,6093,5450,6018,9402,7767,6093,5450,2,1452,938,447,173,115,949,622,368,213,7201,7145,6168,5597,5419,0,0,0,0,0,2855,3240,2591,2269,2201,51.5,59,54.9,52.8,53.8,0,14.8,12.1,7.4,3.2,175.8,211.1,181.2,225.7,233.5,AA
5207,,,Aug-18,Aug-17,Aug-16,,,20346,8285,2048,,,20346,8285,2048,,,2599,1135,132,,,1490,655,78,,,5781,2819,375,,,0,0,0,,,2073,783,128,,,49.5,36.8,40.4,,,12.8,13.7,6.4,,,159.9,143.3,137.5,,,AA
5208,,,Apr-18,Apr-17,Apr-16,Apr-15,Apr-14,22609,18810,17128,15057,14381,22501,18583,16845,14718,14002,1897,1377,1953,861,1605,1210,913,1220,595,963,9801,8434,6687,6679,5947,0,0,0,0,0,2963,2553,2640,2021,2125,49.7,49.8,61.9,48.3,54.9,8.4,7.3,11.4,5.8,11.2,165.3,163.3,198,155,158.3,AAA
5209,,0,Apr-18,Apr-17,Apr-16,Apr-15,Apr-14,32673,27286,34829,23966,27029,32461,27184,34731,24423,25946,-1343,-1356,976,-2511,-196,-1343,-1356,976,-2023,-22,5293,6002,6640,4807,6679,1577,1018,60,31,37,-1125,-412,1444,469,2602,-21.3,-6.9,21.7,9.8,44.7,-3.9,-4.8,2.9,-10.4,-0.7,77.7,82.6,107,71.3,141.3,C
5210,,,Apr-18,Apr-17,Apr-16,Apr-15,Apr-14,13007,13146,19964,20052,26176,13007,13131,19935,19791,26126,859,-3411,648,1359,2856,811,-752,398,1024,2004,7409,6368,11958,11590,14594,77,93,224,1092,2545,5300,4489,5741,5343,5319,72,70.5,65.3,63,49.3,6.6,-25.9,3.3,6.8,10.9,223.5,173.5,211,271.5,202.4,AAA
5211,,0,Aug-17,Aug-16,Aug-15,,,16908,15595,5334,,,16908,15595,5334,,,-824,607,527,,,-504,252,317,,,5507,5261,2255,,,1688,1774,0,,,115,619,367,,,2.1,15.8,20.4,,,-4.4,4.3,9.9,,,96.1,126.3,117.2,,,B
5212,,,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,31544,35860,59750,46468,35190,31581,35643,59623,46121,34898,2403,1760,389,-1375,-61,1363,1010,176,0,-14,9902,7266,10301,8823,6872,0,0,1364,2267,0,2700,1337,327,151,152,36.9,24.7,4.2,1.7,2.2,7.6,4.9,0.7,-2.9,-0.1,162.8,133.5,117,124,88.5,AAA
5213,2015/01/05,165862,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,22001,19095,16066,6679,7658,21761,18727,15489,6617,7415,1762,2273,712,-664,902,1453,1756,585,17,463,7190,6040,3619,3258,4121,144,306,139,446,749,3267,2064,808,374,757,52.7,44.2,38.7,30.6,46.6,8.1,12.1,4.7,-8.7,12.8,129.2,132.6,122.4,126.6,159.5,AA
5214,,,Aug-18,Aug-17,Aug-16,Aug-15,Aug-14,9490,2397,150,120,116,9432,2397,150,120,116,98,809,-26,-40,-35,139,461,-26,-40,-35,4982,4385,2326,1335,1295,2290,1841,1833,707,752,552,737,290,329,383,13.5,21.2,12.5,24.6,29.6,1.9,36.5,14,-0.8,12.1,102.1,126.6,230.4,68.5,106.8,A
5215,,,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,9111,7599,6225,6487,6769,9029,7599,6125,6075,6728,-632,571,554,272,-85,16,126,0,111,89,11234,10205,9531,6732,8927,3677,1526,2303,275,2180,3237,3521,3395,3395,3884,43.6,55.8,55.1,74.4,58.4,-6.3,8,9.3,5.3,-0.1,152,158.3,227.8,334.5,308.1,A
5216,,0,Dec-18,Dec-17,Dec-16,Dec-15,Dec-14,75077,80665,76667,54377,72496,74703,80452,76454,49638,73689,4998,4638,2446,-53,1075,3857,3579,1413,9,818,27452,24526,19845,15815,14226,0,0,0,811,891,10755,8898,5319,3907,3897,42.8,40.3,31.8,27.9,31.4,6.7,5.8,3.3,0.1,1.7,166.6,167.9,149.3,148.5,160.2,AAA
5217,,,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,27590,29409,36765,35410,28672,21695,26712,34954,35318,28465,5927,8235,8287,7493,4547,11782,5079,5019,4994,2791,32393,30269,26467,22435,16107,0,0,7,10,24,28141,18309,15430,12311,8917,86.9,84.2,80.4,74.6,77.6,21.5,28,22.6,21.2,15.9,682,440.4,326.9,294.8,363.1,AAA
5218,,,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,7356,6911,7926,7137,7435,7198,6911,7926,7137,7435,717,596,1061,623,116,441,338,607,429,82,6835,4154,2547,2447,2330,3317,1305,0,0,0,829,798,810,953,524,23.4,34.9,52.7,51.9,33.9,10.3,8.7,13.5,9,1.7,70.8,143.9,249.1,102.7,148.6,AA
5219,,,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,12112,8323,6154,5878,6160,11924,7919,6154,5128,6108,145,403,25,446,99,162,233,141,177,182,8641,7200,6031,5762,4955,883,963,672,842,275,3729,3626,3453,3372,3255,46.3,54.9,61.4,65.3,70.1,1.4,5.2,2.1,8.1,1.8,108.7,142.7,230.9,206.9,268.7,AA
5220,,,Aug-17,Aug-16,Aug-15,Aug-14,,3680,1674,891,1121,,3680,1673,889,1088,,484,-88,118,12,,374,-8,29,9,,948,772,654,289,,225,352,286,0,,454,80,88,59,,47.9,10.4,23,20.4,,13.9,-4.2,14.1,1.7,,173.1,51.2,109,88.7,,AA
5221,,0,Apr-18,Apr-17,Apr-16,Apr-15,Apr-14,20741,18470,17502,18596,18623,20720,18372,17453,18596,18591,495,5,130,370,334,223,5,119,216,232,6678,6166,6929,4864,6113,509,1071,1540,338,1275,2311,2088,2084,1965,1749,38.8,36.4,32.3,43.6,31.2,2.8,0.4,1.3,2.3,2.2,162.6,175.8,164.3,165.7,162.3,AAA
5222,,,Jun-18,Jun-17,Jun-16,Jun-15,Jun-14,25165,26791,22000,11530,8827,25030,26749,21355,11497,8806,6964,7788,5226,1229,2519,3929,4833,3327,1112,1958,25222,20772,16480,12416,11957,0,0,0,0,0,13434,12154,9091,7098,7347,74.4,80.8,75.8,78.6,85.1,27.7,29.1,23.8,10.7,28.5,324.8,697.7,483.9,595.6,1075.3,AAA
5223,,,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,25502,27690,25986,23622,25252,25502,27690,25986,23619,25231,2086,2117,1508,202,-11,21,86,1,4,44,5456,6283,5509,6371,6620,0,0,0,0,0,455,435,349,347,343,8.3,6.9,6.3,5.4,5.2,8.2,7.8,5.9,0.9,0.2,109.1,107.4,106.8,105.8,105.3,AA
5224,,,Aug-19,Aug-18,Aug-17,Aug-16,Aug-15,49576,42848,44598,61194,51214,48305,39522,46440,63321,51517,8955,4739,2005,1526,2368,6554,3639,1088,840,1287,19668,14698,12118,10164,9094,0,0,0,0,0,7953,5398,2460,1722,1722,49.1,45.6,31.1,25.6,25.2,18.1,11.1,4.5,2.5,4.7,214.8,202.2,154.6,140,137.6,AA
5225,,,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,14995,11910,10898,9958,5489,14740,11811,10792,9958,5388,842,772,1005,373,-130,1120,442,622,133,2,10597,8534,7912,8828,4163,4614,3611,3823,4226,2382,1300,1179,1088,466,332,13.7,21.1,19.6,8.8,11.6,6.4,7.6,10.3,4.7,0.9,74.3,92.7,109.1,87.8,51.6,A
5226,,,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,7999,9264,7019,5443,4510,7749,9192,6824,5344,4283,120,1238,1049,424,485,52,878,956,455,239,9608,7750,7442,7838,8008,1739,152,575,998,1486,3361,3509,2831,2624,2169,57.3,72.5,65.3,59.9,54.6,1.9,13.5,15.2,8.5,11.9,214.5,329.5,273.4,239,224.6,AA
5227,,,Apr-18,Apr-17,Apr-16,Apr-15,Apr-14,6404,7372,4802,4954,4615,6404,7342,4830,4949,4483,595,903,-170,-271,-67,463,817,-170,-271,-67,1999,2678,2003,1800,2033,50,41,97,162,164,1437,1374,556,727,998,71.9,51.3,27.8,40.4,49.1,9.3,12.2,-3.5,-5.5,-1.5,379.5,205.1,144.1,189.5,223.9,AAA
5228,,0,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,46507,56330,44097,24834,24523,45872,56023,43786,24416,23915,-1340,4080,3677,1290,283,125,2157,2054,1037,62,6629,14976,11945,6781,5112,0,0,0,0,121,1383,3258,2301,1447,710,34.7,35.5,28.9,27.9,23.6,-2.8,7.3,8.5,5.3,1.3,101.3,101.5,91.4,101.2,91.1,B
5229,,,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,6882,6194,5018,4366,4763,6840,6119,4963,3672,4681,139,-156,354,266,432,101,154,273,60,401,4938,4057,4417,4474,3470,1535,592,910,1308,442,1256,1155,1002,729,668,28.7,32.4,32.8,26.2,28.2,2.7,-1.6,8.6,8.1,10.3,35,48.1,35.3,2.7,47.1,A
5230,,,Aug-17,Aug-16,Aug-15,Aug-14,Aug-13,9655,3728,2837,3295,5152,9655,3728,2837,3295,5152,4393,110,-300,-65,871,2574,312,7,20,472,5945,2038,2116,2745,3142,0,0,0,0,0,2782,508,196,189,1269,61.4,25.8,20.8,24.8,58.4,45.6,4.1,-8.2,-2,17.3,214.6,128.8,116.3,125.3,250.1,AA
5231,,,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,14972,21602,19256,15054,12937,14964,21197,19292,15006,13037,904,1398,491,795,13,518,807,261,795,13,3735,5175,3188,3665,1223,0,174,179,193,229,1367,1348,661,401,-515,51.8,33.5,24.3,10.9,-42.1,6,6.5,2.6,5.4,0.3,220.4,144.5,136.8,111.4,68,AAA
5232,,,Aug-17,Aug-16,Aug-15,Aug-14,Aug-13,35718,32211,22606,25618,17579,35339,32152,22271,25268,17292,1095,2547,345,781,-159,1077,1430,221,332,25,13290,11455,9745,9023,7145,1955,0,1841,1631,1656,3483,2905,1645,1625,1493,35.7,37.4,26.2,27.5,29.9,3.3,8.1,1.9,3.2,-0.5,220.6,177.4,201.2,199.6,225.9,AA
5233,,,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,12110,10089,10450,10195,8822,12110,10089,10450,10170,8822,3814,1276,1163,1162,649,2233,994,907,912,649,7509,4914,5366,3466,2592,956,1664,805,71,89,4275,2042,3048,2141,1429,66.8,41.6,56.8,61.8,55.1,31.6,12.8,11.2,11.4,7.5,506.8,328.7,275.9,261,219.9,AAA
5234,,,Dec-17,Dec-16,,,,6182,5153,,,,6182,5153,,,,182,242,,,,140,187,,,,1675,966,,,,241,247,,,,197,237,,,,11.8,24.5,,,,3.1,4.8,,,,118.9,151.4,,,,A
5235,2014/05/04,26211,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,8121,6996,6031,4531,2261,7381,6266,5596,4210,1889,-425,-225,454,40,96,-425,-106,256,25,60,2052,1769,1294,839,1101,0,0,0,0,0,60,385,391,135,110,2.9,21.8,37.4,16.1,10,-4.9,-3.1,7.6,1.5,4.2,85.9,100.7,156.5,100.3,71.4,C
5236,,0,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,21826,23584,17768,16407,13343,21468,23337,17027,15857,13304,1314,642,1610,1485,1599,761,499,399,572,847,7872,6014,4307,4925,4039,0,0,0,0,0,3457,2695,2197,1797,1226,54.7,54.7,64.8,48.5,40.2,6,2.7,9.1,9.1,12,167.9,152.4,156.4,124,93.1,AA
5237,,,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,14169,15784,12280,14180,16100,14167,15719,12255,14043,15942,3045,4589,3453,4421,5865,1790,2657,1982,2570,3469,12214,11346,13338,16118,16771,0,0,0,0,0,4513,4023,7866,10884,13315,76.6,73.1,84.1,83.9,90,21.5,29.1,28.1,31.3,36.5,717.4,530.1,1009.7,806.9,1204.3,AAA
5238,,,Aug-17,Aug-16,Aug-15,Aug-14,Aug-13,5608,0,20,101,0,5608,0,20,101,0,721,-1,-1,2,0,421,-1,-1,2,0,6258,591,658,645,498,46,46,47,46,0,470,49,50,52,50,9.8,8.3,7.6,8.1,10,13,0,85,3,0,111.3,118.9,117.3,117.7,111.2,AA
5239,,,Apr-18,Apr-17,Apr-16,Apr-15,Apr-14,16101,15640,11665,5389,4548,15895,15640,11665,5389,4502,5218,4182,1731,171,305,716,589,673,82,22,5250,6274,4235,1989,1043,0,0,0,248,168,2270,1554,965,292,210,58.8,34.1,30.7,17.2,20.1,32.4,26.7,15,3.5,7,222,134.4,134.4,124.1,117.1,AA
5240,,,Apr-18,Apr-17,Apr-16,Apr-15,Apr-14,8077,9785,9244,7465,7037,7974,8514,9233,7193,6836,328,1695,139,192,-41,185,990,629,268,47,2367,2743,5564,5455,5603,0,0,2410,2482,2542,788,1228,1888,1259,1179,50,56.9,33.9,32.7,32.5,4.1,18.9,2.5,4.2,1.3,204.9,245.4,124.4,129,133.2,AAA
5241,,,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,10238,10268,7041,0,0,10213,10175,7041,0,0,-546,-1010,-1127,-6,-2,78,-76,0,0,-2,12362,12701,16811,50,100,0,0,0,0,0,1052,974,1050,50,50,8.5,7.7,6.2,100,50,-2,-4,-12.3,0,0,51.8,36.9,36.1,0,200,B
5242,,,Dec-17,Dec-16,,,,6876,1873,,,,6876,1873,,,,310,-25,,,,244,-25,,,,1595,547,,,,0,0,,,,269,25,,,,16.9,4.6,,,,4.5,-1.3,,,,120.3,104.8,,,,A
5243,,0,Jun-17,Jun-16,Jun-15,Jun-14,Jun-13,6709,6218,3334,1458,1411,6694,6214,3386,1458,1411,-312,272,1263,7,108,-84,186,824,3,58,2359,1995,1613,319,498,0,116,0,0,0,53,637,934,111,108,2.2,40.8,68.9,41.6,25.8,-3.8,4.8,38,0.8,7.7,46.2,24.6,236.9,58.9,97.5,B
5244,,,Dec-18,Dec-17,Dec-16,Dec-15,Dec-14,12990,16035,32292,18154,23450,8527,16385,27062,18856,22471,-604,708,2799,17,686,1,405,1633,6,398,4543,9849,6439,6964,3462,0,0,0,0,0,1041,3040,2635,1001,995,41.3,40.6,53.6,18.2,36.4,-4.5,4.5,8.7,0.2,3,152.8,180.2,231.3,122.7,167.7,A
5245,,0,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,32658,30650,36969,22861,26197,32550,30610,32696,21883,24861,4275,4573,8670,3570,3546,3233,3559,5034,3202,3256,16553,13362,19396,18138,16790,1182,1780,0,0,153,5293,4860,5144,3310,3408,45.7,53.4,38.3,21.4,26.4,13.2,15,23.5,15.7,13.7,94.5,288.9,170.3,106.1,93.7,AA
5246,,,Aug-17,Aug-16,Aug-15,Aug-14,Aug-13,12352,12339,9442,10043,10147,11629,12025,9500,10061,9937,320,392,121,288,453,233,265,92,178,262,6643,7517,2847,4881,3019,2993,2953,0,173,60,1419,1186,921,829,651,24.3,18.1,37.8,20.2,25.2,3,3.5,1.5,3,4.5,100.2,99.2,106.1,103.3,95.6,A
5247,,,Jun-18,Jun-17,Jun-16,Jun-15,Jun-14,10610,11816,9600,9450,9532,10051,11471,9077,8248,9026,687,1168,1165,410,7,762,1100,592,238,0,4691,5127,6039,5151,6165,1486,1355,1703,1551,2501,1376,1314,914,1301,1163,45.2,45.3,34,41.3,31,6.9,10.3,12.4,5.5,1.7,374.1,357.5,217.5,194.3,150.8,AAA
5248,,,Dec-18,Dec-17,Dec-16,Dec-15,Dec-14,56045,52373,65817,50753,55542,53215,60089,59163,48044,65001,3796,4121,7040,5394,6795,2937,2384,6550,3142,4063,13673,14003,19164,15086,14016,0,0,0,0,0,3098,2560,6676,3326,4184,37,32.2,40.8,36.9,38.5,6.8,7.9,10.7,10.6,12.3,162.5,149.8,171.3,155.8,163.1,AAA
5249,,,Aug-17,Aug-16,Aug-15,Aug-14,Aug-13,10999,9888,9758,7527,8917,10741,9877,9702,7361,8894,1519,1761,1874,1884,677,1557,1749,1458,1242,301,6272,5891,6532,4801,5642,48,523,1262,50,382,5140,3582,2784,2326,3083,82,68.3,55.2,65.5,65,16.7,18.1,19.7,25.1,9.4,278.5,189.4,257.5,148.9,196.6,AAA
5250,,,Apr-18,Apr-17,Apr-16,Apr-15,Apr-14,34931,22288,18048,11137,4419,34718,22004,17466,11109,4419,1541,769,1072,501,259,909,595,834,385,134,7092,2386,3991,1604,1959,0,0,0,0,0,1126,917,923,488,303,21.5,44,26.4,38.6,22.2,4.4,3.5,5.9,4.5,5.9,127.7,170.6,133.1,145.3,125.2,AA
5251,,,Apr-18,Apr-17,Apr-16,Apr-15,Apr-14,5225,7533,5953,6245,7167,5110,7504,5902,6205,7138,81,211,365,-232,-38,110,110,256,-170,5,415,1454,1592,1495,1387,0,0,102,417,224,327,367,307,50,220,90.1,31.9,22.5,3.3,19.3,1.6,2.8,6.2,-3.6,-0.3,957.1,141.7,127.8,126.5,127.8,AA
5252,,,Apr-18,Apr-17,Apr-16,Apr-15,Apr-14,18478,16943,17459,15179,14600,18467,16943,17459,15179,14600,1429,757,1373,-106,2153,818,857,777,1213,1235,11067,9874,9429,9999,10731,0,0,0,0,0,7586,6768,7161,8384,7170,71.1,68.5,78.9,83.8,79,8.6,4.6,13.5,14.8,14.7,252.5,211,350.6,402.9,316,AAA
5253,,0,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,21373,15308,11509,9866,10007,21294,15156,11174,9689,10007,2592,1852,1656,1248,1855,1419,1030,937,732,1114,11541,7482,5121,4474,4567,930,0,0,0,0,2182,1683,1503,1266,1459,37.7,44.1,53.5,48.4,46.9,12.2,12.2,14.5,12.8,18.8,131,163.5,178.6,184.2,168.5,AA
